TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
USDCAD,14.01.2010 22:00:00.000 GMT-0000,1.02315,1.03135,1.02297,1.02875,157497.4409,14.01.2010 22:00:00.000 GMT-0000,1.0236,1.0315,1.02314,1.02945,213929.7068
USDCAD,15.01.2010 22:00:00.000 GMT-0000,1.02875,1.02875,1.02875,1.02875,0,15.01.2010 22:00:00.000 GMT-0000,1.02945,1.02945,1.02945,1.02945,0
USDCAD,16.01.2010 22:00:00.000 GMT-0000,1.02875,1.02875,1.02875,1.02875,0,16.01.2010 22:00:00.000 GMT-0000,1.02945,1.02945,1.02945,1.02945,0
USDCAD,17.01.2010 22:00:00.000 GMT-0000,1.0296,1.0314,1.02472,1.0259,77742.7702,17.01.2010 22:00:00.000 GMT-0000,1.03055,1.0317,1.02488,1.0263,89012.2593
USDCAD,18.01.2010 22:00:00.000 GMT-0000,1.0259,1.03475,1.02453,1.0312,167802.1631,18.01.2010 22:00:00.000 GMT-0000,1.0263,1.0349,1.02474,1.03155,183008.091
USDCAD,19.01.2010 22:00:00.000 GMT-0000,1.03115,1.0488,1.03,1.04625,237694.3991,19.01.2010 22:00:00.000 GMT-0000,1.03155,1.04905,1.03051,1.04655,226669.6998
USDCAD,20.01.2010 22:00:00.000 GMT-0000,1.04625,1.0524,1.0437,1.05225,230086.757,20.01.2010 22:00:00.000 GMT-0000,1.04655,1.0527,1.04405,1.05265,263731.2071
USDCAD,21.01.2010 22:00:00.000 GMT-0000,1.0522,1.0602,1.04604,1.0576,214985.1807,21.01.2010 22:00:00.000 GMT-0000,1.05265,1.06045,1.04624,1.05825,219859.3992
USDCAD,22.01.2010 22:00:00.000 GMT-0000,1.0576,1.0576,1.0576,1.0576,0,22.01.2010 22:00:00.000 GMT-0000,1.05825,1.05825,1.05825,1.05825,0
USDCAD,23.01.2010 22:00:00.000 GMT-0000,1.0576,1.0576,1.0576,1.0576,0,23.01.2010 22:00:00.000 GMT-0000,1.05825,1.05825,1.05825,1.05825,0
USDCAD,24.01.2010 22:00:00.000 GMT-0000,1.05795,1.0612,1.05325,1.0575,183695.5315,24.01.2010 22:00:00.000 GMT-0000,1.0588,1.06145,1.0534,1.05785,203591.0798
USDCAD,25.01.2010 22:00:00.000 GMT-0000,1.0575,1.06915,1.05426,1.06255,231850.4775,25.01.2010 22:00:00.000 GMT-0000,1.0579,1.06935,1.0545,1.06305,232323.32
USDCAD,26.01.2010 22:00:00.000 GMT-0000,1.0625,1.06875,1.0608,1.064,190137.7319,26.01.2010 22:00:00.000 GMT-0000,1.063,1.06895,1.06105,1.0644,249518.4979
USDCAD,27.01.2010 22:00:00.000 GMT-0000,1.06395,1.06685,1.0556,1.06615,209491.0094,27.01.2010 22:00:00.000 GMT-0000,1.0644,1.0672,1.0558,1.06655,211389.0789
USDCAD,28.01.2010 22:00:00.000 GMT-0000,1.06615,1.07045,1.06225,1.0702,211877.7225,28.01.2010 22:00:00.000 GMT-0000,1.06655,1.07085,1.0625,1.0706,223679.101
USDCAD,29.01.2010 22:00:00.000 GMT-0000,1.0702,1.0702,1.0702,1.0702,0,29.01.2010 22:00:00.000 GMT-0000,1.0706,1.0706,1.0706,1.0706,0
USDCAD,30.01.2010 22:00:00.000 GMT-0000,1.0702,1.0702,1.0702,1.0702,0,30.01.2010 22:00:00.000 GMT-0000,1.0706,1.0706,1.0706,1.0706,0
USDCAD,31.01.2010 22:00:00.000 GMT-0000,1.0703,1.0721,1.0603,1.0603,210282.5281,31.01.2010 22:00:00.000 GMT-0000,1.071,1.07235,1.06085,1.06085,188913.351
USDCAD,01.02.2010 22:00:00.000 GMT-0000,1.0604,1.0639,1.0564,1.05685,187224.4389,01.02.2010 22:00:00.000 GMT-0000,1.06085,1.0642,1.05665,1.05715,208167.7016
USDCAD,02.02.2010 22:00:00.000 GMT-0000,1.05675,1.06345,1.05445,1.0624,156608.5012,02.02.2010 22:00:00.000 GMT-0000,1.05715,1.0639,1.0547,1.06255,187266.9002
USDCAD,03.02.2010 22:00:00.000 GMT-0000,1.0624,1.0752,1.05955,1.0742,196799.5991,03.02.2010 22:00:00.000 GMT-0000,1.0629,1.0755,1.05985,1.07435,199368.0088
USDCAD,04.02.2010 22:00:00.000 GMT-0000,1.07415,1.078,1.06435,1.0715,227927.5966,04.02.2010 22:00:00.000 GMT-0000,1.07475,1.07815,1.06455,1.072,229440.31
USDCAD,05.02.2010 22:00:00.000 GMT-0000,1.0715,1.0715,1.0715,1.0715,0,05.02.2010 22:00:00.000 GMT-0000,1.072,1.072,1.072,1.072,0
USDCAD,06.02.2010 22:00:00.000 GMT-0000,1.0715,1.0715,1.0715,1.0715,0,06.02.2010 22:00:00.000 GMT-0000,1.072,1.072,1.072,1.072,0
USDCAD,07.02.2010 22:00:00.000 GMT-0000,1.0685,1.07565,1.0656,1.07565,228299.2318,07.02.2010 22:00:00.000 GMT-0000,1.0691,1.07605,1.0658,1.076,170575.9604
USDCAD,08.02.2010 22:00:00.000 GMT-0000,1.07565,1.0773,1.0644,1.0654,238380.229,08.02.2010 22:00:00.000 GMT-0000,1.076,1.07765,1.06465,1.06575,214272.0412
USDCAD,09.02.2010 22:00:00.000 GMT-0000,1.06535,1.07075,1.0597,1.06185,255375.4109,09.02.2010 22:00:00.000 GMT-0000,1.06575,1.07095,1.0599,1.0623,229300.5034
USDCAD,10.02.2010 22:00:00.000 GMT-0000,1.06185,1.0627,1.04785,1.04975,233421.9593,10.02.2010 22:00:00.000 GMT-0000,1.06235,1.06345,1.04805,1.05045,229435.5519
USDCAD,11.02.2010 22:00:00.000 GMT-0000,1.0494,1.0578,1.04875,1.05005,245484.5709,11.02.2010 22:00:00.000 GMT-0000,1.05045,1.05805,1.04905,1.0507,226071.6477
USDCAD,12.02.2010 22:00:00.000 GMT-0000,1.05005,1.05005,1.05005,1.05005,0,12.02.2010 22:00:00.000 GMT-0000,1.0507,1.0507,1.0507,1.0507,0
USDCAD,13.02.2010 22:00:00.000 GMT-0000,1.05005,1.05005,1.05005,1.05005,0,13.02.2010 22:00:00.000 GMT-0000,1.0507,1.0507,1.0507,1.0507,0
USDCAD,14.02.2010 22:00:00.000 GMT-0000,1.05065,1.0532,1.0462,1.0489,88199.1487,14.02.2010 22:00:00.000 GMT-0000,1.0513,1.05345,1.04645,1.0497,81935.6405
USDCAD,15.02.2010 22:00:00.000 GMT-0000,1.0488,1.0498,1.04095,1.0425,192657.9388,15.02.2010 22:00:00.000 GMT-0000,1.04965,1.0501,1.04105,1.04365,209560.8104
USDCAD,16.02.2010 22:00:00.000 GMT-0000,1.04265,1.04705,1.04115,1.0461,156728.41,16.02.2010 22:00:00.000 GMT-0000,1.04375,1.04725,1.0413,1.04655,196532.6387
USDCAD,17.02.2010 22:00:00.000 GMT-0000,1.04605,1.0497,1.03965,1.0468,170924.6315,17.02.2010 22:00:00.000 GMT-0000,1.0465,1.04995,1.03985,1.04735,189284.9698
USDCAD,18.02.2010 22:00:00.000 GMT-0000,1.04685,1.05295,1.0388,1.039,180653.4397,18.02.2010 22:00:00.000 GMT-0000,1.0474,1.0532,1.03895,1.0396,226664.8207
USDCAD,19.02.2010 22:00:00.000 GMT-0000,1.039,1.039,1.039,1.039,0,19.02.2010 22:00:00.000 GMT-0000,1.0396,1.0396,1.0396,1.0396,0
USDCAD,20.02.2010 22:00:00.000 GMT-0000,1.039,1.039,1.039,1.039,0,20.02.2010 22:00:00.000 GMT-0000,1.0396,1.0396,1.0396,1.0396,0
USDCAD,21.02.2010 22:00:00.000 GMT-0000,1.0381,1.04405,1.03688,1.0428,232325.7093,21.02.2010 22:00:00.000 GMT-0000,1.03885,1.04425,1.03713,1.0432,260306.8697
USDCAD,22.02.2010 22:00:00.000 GMT-0000,1.04275,1.0579,1.03805,1.0563,207934.9405,22.02.2010 22:00:00.000 GMT-0000,1.0432,1.0581,1.0383,1.0568,180768.7398
USDCAD,23.02.2010 22:00:00.000 GMT-0000,1.0564,1.05935,1.05095,1.05345,203157.7502,23.02.2010 22:00:00.000 GMT-0000,1.05675,1.05965,1.05115,1.0538,226979.431
USDCAD,24.02.2010 22:00:00.000 GMT-0000,1.05345,1.068,1.05125,1.0604,194317.4296,24.02.2010 22:00:00.000 GMT-0000,1.05385,1.0682,1.05155,1.06105,213371.6214
USDCAD,25.02.2010 22:00:00.000 GMT-0000,1.0604,1.06175,1.0509,1.0512,188548.7601,25.02.2010 22:00:00.000 GMT-0000,1.06105,1.06205,1.05135,1.05235,191049.1477
USDCAD,26.02.2010 22:00:00.000 GMT-0000,1.0512,1.0512,1.0512,1.0512,0,26.02.2010 22:00:00.000 GMT-0000,1.05235,1.05235,1.05235,1.05235,0
USDCAD,27.02.2010 22:00:00.000 GMT-0000,1.0512,1.0512,1.0512,1.0512,0,27.02.2010 22:00:00.000 GMT-0000,1.05235,1.05235,1.05235,1.05235,0
USDCAD,28.02.2010 22:00:00.000 GMT-0000,1.05435,1.05725,1.04095,1.04125,219334.3694,28.02.2010 22:00:00.000 GMT-0000,1.05505,1.0576,1.04115,1.0416,226095.019
USDCAD,01.03.2010 22:00:00.000 GMT-0000,1.04125,1.0442,1.0308,1.03555,242295.5998,01.03.2010 22:00:00.000 GMT-0000,1.0416,1.04455,1.03095,1.03575,240342.5221
USDCAD,02.03.2010 22:00:00.000 GMT-0000,1.0352,1.0364,1.0274,1.0317,175611.3509,02.03.2010 22:00:00.000 GMT-0000,1.0357,1.0369,1.02755,1.03205,161695.4496
USDCAD,03.03.2010 22:00:00.000 GMT-0000,1.0317,1.0339,1.02695,1.0315,140328.1196,03.03.2010 22:00:00.000 GMT-0000,1.03205,1.03405,1.02715,1.03185,144111.6008
USDCAD,04.03.2010 22:00:00.000 GMT-0000,1.03145,1.03305,1.02605,1.0282,121264.9001,04.03.2010 22:00:00.000 GMT-0000,1.03185,1.0333,1.02625,1.0296,143477.2797
USDCAD,05.03.2010 22:00:00.000 GMT-0000,1.0282,1.0282,1.0282,1.0282,0,05.03.2010 22:00:00.000 GMT-0000,1.0296,1.0296,1.0296,1.0296,0
USDCAD,06.03.2010 22:00:00.000 GMT-0000,1.0282,1.0282,1.0282,1.0282,0,06.03.2010 22:00:00.000 GMT-0000,1.0296,1.0296,1.0296,1.0296,0
USDCAD,07.03.2010 22:00:00.000 GMT-0000,1.028,1.02935,1.025,1.02695,172877.4386,07.03.2010 22:00:00.000 GMT-0000,1.0286,1.0295,1.0252,1.02745,168491.1115
USDCAD,08.03.2010 22:00:00.000 GMT-0000,1.02695,1.0319,1.02345,1.02595,164399.1191,08.03.2010 22:00:00.000 GMT-0000,1.02745,1.03205,1.0237,1.0264,181289.1401
USDCAD,09.03.2010 22:00:00.000 GMT-0000,1.0259,1.02905,1.0216,1.02465,136648.1603,09.03.2010 22:00:00.000 GMT-0000,1.0264,1.02925,1.02175,1.02475,151275.9692
USDCAD,10.03.2010 22:00:00.000 GMT-0000,1.0242,1.0321,1.02285,1.02395,153518.7004,10.03.2010 22:00:00.000 GMT-0000,1.0247,1.03235,1.02295,1.0242,158452.1199
USDCAD,11.03.2010 22:00:00.000 GMT-0000,1.0236,1.02495,1.0154,1.019,207812.5888,11.03.2010 22:00:00.000 GMT-0000,1.0242,1.0253,1.01565,1.0195,188624.9796
USDCAD,12.03.2010 22:00:00.000 GMT-0000,1.019,1.019,1.019,1.019,0,12.03.2010 22:00:00.000 GMT-0000,1.0195,1.0195,1.0195,1.0195,0
USDCAD,13.03.2010 22:00:00.000 GMT-0000,1.019,1.019,1.019,1.019,0,13.03.2010 22:00:00.000 GMT-0000,1.0195,1.0195,1.0195,1.0195,0
USDCAD,14.03.2010 21:00:00.000 GMT-0000,1.01747,1.02315,1.01618,1.0191,167476.7994,14.03.2010 21:00:00.000 GMT-0000,1.01767,1.02335,1.0164,1.0195,202370.3289
USDCAD,15.03.2010 21:00:00.000 GMT-0000,1.0191,1.0202,1.01335,1.01385,188166.6596,15.03.2010 21:00:00.000 GMT-0000,1.0195,1.02035,1.01365,1.01425,208558.3402
USDCAD,16.03.2010 21:00:00.000 GMT-0000,1.01385,1.01455,1.00705,1.0102,194979.3016,16.03.2010 21:00:00.000 GMT-0000,1.01425,1.01485,1.0072,1.01055,180324.7493
USDCAD,17.03.2010 21:00:00.000 GMT-0000,1.0102,1.0143,1.0088,1.01395,144657.9995,17.03.2010 21:00:00.000 GMT-0000,1.01055,1.01445,1.0091,1.01425,143531.7589
USDCAD,18.03.2010 21:00:00.000 GMT-0000,1.01385,1.0188,1.00615,1.0171,175213.0513,18.03.2010 21:00:00.000 GMT-0000,1.01435,1.019,1.0063,1.0175,162407.5185
