TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,04.10.2011 22:00:00.000 GMT+0100,0.95686,0.96609,0.94877,0.96576,229928.6714,04.10.2011 22:00:00.000 GMT+0100,0.95726,0.96624,0.94893,0.966,230175.2896
AUDUSD,05.10.2011 22:00:00.000 GMT+0100,0.96576,0.97667,0.96215,0.97445,214685.6699,05.10.2011 22:00:00.000 GMT+0100,0.96604,0.97678,0.9623,0.97485,217883.7586
AUDUSD,06.10.2011 22:00:00.000 GMT+0100,0.97443,0.98789,0.97278,0.97674,202160.2307,06.10.2011 22:00:00.000 GMT+0100,0.97478,0.988,0.97295,0.97726,206077.2702
AUDUSD,07.10.2011 22:00:00.000 GMT+0100,0.97674,0.97674,0.97674,0.97674,0,07.10.2011 22:00:00.000 GMT+0100,0.97726,0.97726,0.97726,0.97726,0
AUDUSD,08.10.2011 22:00:00.000 GMT+0100,0.97674,0.97674,0.97674,0.97674,0,08.10.2011 22:00:00.000 GMT+0100,0.97726,0.97726,0.97726,0.97726,0
AUDUSD,09.10.2011 22:00:00.000 GMT+0100,0.97507,1.00141,0.97497,0.99881,182106.7999,09.10.2011 22:00:00.000 GMT+0100,0.97552,1.00156,0.97535,0.99915,183229.7572
AUDUSD,10.10.2011 22:00:00.000 GMT+0100,0.99881,1.00046,0.9905,0.99509,203660.2799,10.10.2011 22:00:00.000 GMT+0100,0.99918,1.00063,0.99064,0.9954,201618.1585
AUDUSD,11.10.2011 22:00:00.000 GMT+0100,0.99509,1.02057,0.9865,1.01573,201439.8196,11.10.2011 22:00:00.000 GMT+0100,0.99538,1.0207,0.98663,1.01603,200935.1023
AUDUSD,12.10.2011 22:00:00.000 GMT+0100,1.01565,1.0226,1.01035,1.019,204164.1204,12.10.2011 22:00:00.000 GMT+0100,1.01603,1.02269,1.01046,1.01917,204807.6898
AUDUSD,13.10.2011 22:00:00.000 GMT+0100,1.01895,1.03448,1.01448,1.03374,177672.2536,13.10.2011 22:00:00.000 GMT+0100,1.01917,1.03476,1.01461,1.03446,176048.6745
